"UO - Órgão Superior",,"Função Governo",,"Subfunção Governo",,"Ação Governo",,"JAN/2018","FEV/2018","MAR/2018","JAN/2017","FEV/2017","MAR/2017","ABR/2017","MAI/2017","JUN/2017","JUL/2017","AGO/2017","SET/2017","OUT/2017","NOV/2017","DEZ/2017","JAN/2016","FEV/2016","MAR/2016","ABR/2016","MAI/2016","JUN/2016","JUL/2016","AGO/2016","SET/2016","OUT/2016","NOV/2016","DEZ/2016"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","20DS","MANUTENCAO DE TRECHOS RODOVIARIOS - NO ESTADO DE RORAIMA","","","","4.877.091,36","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","10.001,00","3.000.000,00","4.000.000,00","13.365.490,64","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","20DV","MANUTENCAO DE TRECHOS RODOVIARIOS - NO ESTADO DO TOCANTINS","","","","","","","","","","","","","","","","36.244,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","20DX","MANUTENCAO DE TRECHOS RODOVIARIOS - NO ESTADO DO PARANA","","","","","","","","","","","","","","","","49.523,92","553.114,65","1.134.853,32","0,00","346.890,24","448.352,31","813.284,40","0,00","0,00","0,00","0,00","0,00"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","20DY","MANUTENCAO DE TRECHOS RODOVIARIOS - NO ESTADO DE SAO PAULO","","","","","","","","","","","","","","","","118.005,09","0,00","826.856,47","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","20DZ","MANUTENCAO DE TRECHOS RODOVIARIOS - NO DISTRITO FEDERAL","","","","","","","","","","","","","","","","300.029,69","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","20E0","MANUTENCAO DE TRECHOS RODOVIARIOS - NO ESTADO DO ESPIRITO SA","","","","","","","","","","","","","","","","45.525,50","0,00","0,00","785.889,54","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","20E1","MANUTENCAO DE TRECHOS RODOVIARIOS - NO ESTADO DE MINAS GERAI","","","","","","","","","","","","","","","","2.102.047,72","3.153.478,83","301.286,90","200.705,85","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","20E2","MANUTENCAO DE TRECHOS RODOVIARIOS - NO ESTADO DE ALAGOAS","","","","","","","","","","","","","","","","510.100,45","714.768,78","1.023.941,22","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","20E3","MANUTENCAO DE TRECHOS RODOVIARIOS - NO ESTADO DA BAHIA","","","","","","","","","","","","","","","","488.400,59","68.336,23","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","20E5","MANUTENCAO DE TRECHOS RODOVIARIOS - NO ESTADO DO CEARA","","","","","","","","","","","","","","","","","2.517,80","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","20E6","MANUTENCAO DE TRECHOS RODOVIARIOS - NO ESTADO DA PARAIBA","","","","","","","","","","","","","","","","198.862,91","198.890,02","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","20E7","MANUTENCAO DE TRECHOS RODOVIARIOS - NO ESTADO DE PERNAMBUCO","","","","","","","","","","","","","","","","1.573.775,38","44.256,38","151.759,74","0,00","0,00","183.908,20","0,00","0,00","0,00","0,00","0,00","0,00"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","20E8","MANUTENCAO DE TRECHOS RODOVIARIOS - NO ESTADO DO PIAUI","","","","","","","","","","","","","","","","8.118.361,66","6.305.286,12","2.340.381,43","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","20E9","MANUTENCAO DE TRECHOS RODOVIARIOS - NO ESTADO DO RIO GRANDE","","","","","","","","","","","","","","","","","","11.512,85","0,00","0,00","0,00","71.484,35","0,00","0,00","0,00","0,00","0,00"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","20EA","MANUTENCAO DE TRECHOS RODOVIARIOS - NO ESTADO DE SANTA CATAR","","","","","","","","","","","","","","","","1.627.684,28","8.538.228,89","7.921.033,64","0,00","645.425,11","698.104,44","1.288.847,47","1.195.827,47","507.670,77","0,00","1.279.938,18","1.221.091,60"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","20EC","MANUTENCAO DE TRECHOS RODOVIARIOS - NO ESTADO DO RIO DE JANE","","","","","","","","","","","","","","","","1.559.116,58","1.094.386,38","66.683,68","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","20ED","MANUTENCAO DE TRECHOS RODOVIARIOS - NO ESTADO DO RIO GRANDE","","","","","","","","","","","","","","","438.339,70","","","","","","","11.701,59","0,00","0,00","0,00","0,00","0,00"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","20VI","MANUTENCAO DE TRECHOS RODOVIARIOS NA REGIAO CENTRO-OESTE","25.570.197,18","39.725.186,47","53.207.126,25","46.430.404,55","43.564.759,63","63.952.581,32","34.838.971,60","65.027.926,39","60.114.006,85","75.682.811,85","92.756.365,47","64.823.881,05","132.795.153,33","85.851.359,75","121.658.311,74","98.080.566,25","70.918.188,34","89.325.868,31","29.195.553,77","30.721.782,31","57.461.510,77","36.998.566,61","54.794.388,17","63.301.739,69","34.725.895,78","114.053.196,69","118.807.531,68"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","20VJ","MANUTENCAO DE TRECHOS RODOVIARIOS NA REGIAO NORDESTE","29.622.472,24","68.893.511,38","93.437.269,26","52.359.710,11","90.542.011,78","109.114.797,76","48.961.183,23","113.998.780,91","113.886.056,33","86.684.288,62","152.529.646,54","103.306.655,40","141.295.104,42","148.964.823,67","199.820.517,66","170.101.444,63","92.387.844,30","154.261.723,02","30.924.639,17","45.909.308,76","170.918.634,47","145.506.512,28","131.459.547,36","61.068.647,21","62.367.271,90","124.074.015,15","181.319.576,20"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","20VK","MANUTENCAO DE TRECHOS RODOVIARIOS NA REGIAO NORTE","33.441.517,62","71.723.469,61","62.913.753,09","68.282.556,08","62.132.250,08","65.249.361,82","59.196.300,03","77.697.878,49","59.199.913,36","25.515.258,79","134.002.581,08","80.111.305,43","118.964.190,16","101.055.986,82","206.718.085,60","192.685.271,14","120.383.087,71","192.083.220,36","64.411.875,32","44.887.910,55","96.903.486,87","92.368.899,18","98.910.113,39","115.302.094,64","29.452.431,33","156.038.480,56","227.932.416,05"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","20VL","MANUTENCAO DE TRECHOS RODOVIARIOS NA REGIAO SUDESTE","17.307.546,33","30.431.753,92","52.818.191,87","59.570.219,76","34.214.590,44","53.696.174,14","38.472.823,49","61.650.393,87","43.732.807,96","26.788.022,23","53.006.036,39","51.995.927,34","81.091.959,24","54.731.025,21","137.594.400,13","97.425.534,57","66.217.792,48","66.831.851,97","35.738.654,13","47.976.093,71","102.700.941,41","63.193.968,02","63.551.424,31","54.188.863,70","25.518.331,79","40.536.293,35","53.811.329,99"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","20VM","MANUTENCAO DE TRECHOS RODOVIARIOS NA REGIAO SUL","19.402.145,44","52.221.661,77","49.415.607,68","63.989.232,94","48.620.850,93","64.333.442,79","48.447.932,00","108.941.550,74","105.676.756,62","55.899.928,20","78.187.564,17","78.471.254,62","50.608.726,75","51.970.448,80","78.034.548,13","173.597.987,77","88.001.463,11","124.365.634,48","52.286.911,31","50.543.452,83","120.902.739,13","100.375.751,54","75.106.103,96","54.196.054,97","39.792.767,05","81.148.613,28","157.855.129,51"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","214E","MANUTENCAO E OPERACAO DO SISTEMA DE FISCALIZACAO ELETRONICA","4.632.477,79","1.201.057,41","0,00","","","1.936.228,46","1.968.538,06","1.904.850,80","2.542.060,17","1.765.875,55","2.333.540,30","2.346.285,12","2.589.094,06","2.678.291,10","2.687.174,40","","","","","","","","","","","",""
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","2325","OPERACAO DO SISTEMA DE PESAGEM DE VEICULOS","2.550.812,94","722.001,47","198.454,42","1.559.126,14","1.082.290,28","500.611,30","587.050,18","118.807,90","276.651,12","328.425,03","111.317,79","417.472,41","455.960,87","54.780,98","874.277,27","12.371.932,24","9.995.403,21","396.782,23","205.175,14","1.103.090,11","40.721.711,63","6.001.042,45","9.287.365,80","3.143.861,77","3.464.391,51","430.781,92","9.755.580,99"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","2841","CONSERVACAO PREVENTIVA E ROTINEIRA DE RODOVIAS","","","","","","","","","","","","","","","","","","","","","","","","","","384,61","0,00"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","2E81","MANUTENCAO DE TRECHO RODOVIARIO - KM 274,3 - KM 684,1 - NA B","11.021.621,78","5.283.285,03","1.641.404,18","","","","","","","","","","","","12.250.295,52","","","","","","","","","","","",""
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","2E82","MANUTENCAO DE TRECHO RODOVIARIO - BOA VISTA - BONFIM - NA BR","","95.180,20","485,12","","","","","","","","","","","","14.904.334,68","","","","","","","","","","","",""
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","3766","ADEQUACAO DE TRECHO RODOVIARIO - DIVISA SC/RS - OSORIO/RS -","","","","","","","","","","","","","","","","139.942,39","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","3E49","ADEQUACAO DE ACESSO RODOVIARIO AO PORTO DE ITAGUAI - NA BR-1","","","","","","","","","","","662.006,94","154.041,06","279.070,72","0,00","0,00","159.163,88","64.622,43","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","3E50","ADEQUACAO DE TRECHO RODOVIARIO - ENTRONCAMENTO BR-101 (MANIL","6.439.479,37","2.001.844,38","9.620.129,12","1.028.665,15","31.031.458,35","1.170.877,18","6.866.360,45","15.626.859,36","12.112.551,74","12.265.540,44","13.800.765,33","1.068.755,81","13.241.975,30","13.554.917,60","19.761.607,30","8.090.427,22","2.349.632,87","9.288.116,75","2.968.698,81","1.733.437,59","5.978.372,07","20.384.554,77","17.546.360,14","21.541.517,15","467.618,24","4.238.067,54","25.808.242,00"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","3E56","ADEQUACAO DE ACESSO RODOVIARIO AO PORTO DE ITAJAI - NA BR-10","","","","","","","","","","","","","","","","","","","","","11.550.644,00","0,00","0,00","0,00","0,00","0,00","0,00"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","5E15","CONSTRUCAO DE TRECHO RODOVIARIO - PEIXE - PARANA - TAGUATING","123.938,29","3.670.240,78","1.501.470,66","6.495.412,68","941.956,97","4.338.766,73","1.825.016,39","259.965,80","1.267.486,72","0,00","2.918.510,04","6.774.591,92","10.689.421,70","11.973.769,01","16.325.545,45","193.641,09","0,00","5.486.672,66","1.390.120,48","179.041,14","1.068.808,91","4.677.312,34","5.401.279,73","2.503.206,11","3.312.358,17","460.300,45","17.786.273,19"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","7152","CONSTRUCAO DE TRECHO RODOVIARIO - ENTRONCAMENTO MG-170 (ILIC","","","203.048,05","","","","","","","15.329,41","0,00","0,00","0,00","0,00","0,00","","","","","","","","","","","",""
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","7242","CONSTRUCAO DE TRECHO RODOVIARIO - CANTA - NOVO PARAISO - NA","1.278.731,82","3.707.268,52","8.519.384,60","","7.558.725,03","17.005.594,27","193.732,10","6.671.215,39","6.842.538,13","2.873.899,15","1.274.174,79","2.379.792,78","2.577.320,13","111.700,38","56.833.454,03","282.236,92","6.620.234,18","10.552.712,46","1.130.864,82","99.537,67","2.109.476,96","0,00","0,00","0,00","0,00","0,00","11.618.082,04"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","7435","ADEQUACAO DE TRECHO RODOVIARIO - DIVISA PB/PE - DIVISA PE/AL","","600.398,88","1.210.079,08","445.844,54","0,00","15.463.948,63","0,00","25.899.273,51","605.874,86","5.613.897,41","1.952.307,34","5.106.409,81","0,00","0,00","266.881,35","6.538.274,52","5.162.308,54","21.892.737,44","9.597.412,90","15.830.093,80","15.668.228,30","631.064,60","746.644,27","51.072,00","0,00","0,00","854.242,46"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","7441","CONSTRUCAO DE TRECHO RODOVIARIO - BERTOLINIA - ELISEU MARTIN","1.192.507,52","0,00","0,00","","","","","","","","","","237.355,79","4.531.162,36","407.747,91","129.951,05","62.699,36","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","6.104.124,10"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","7474","CONSTRUCAO DE TRECHO RODOVIARIO - CARAVELAS - ENTRONCAMENTO","","","","","","","","","","","","","","","","1.410.247,10","540.713,83","1.148.618,86","8.416,23","436.121,35","56.670,76","0,00","43.175,74","0,00","0,00","0,00","0,00"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","7530","ADEQUACAO DE TRECHO RODOVIARIO - NAVEGANTES - RIO DO SUL - N","564.110,74","3.047.331,54","10.469.242,52","211.478,73","4.147.943,97","8.122.156,41","442.382,92","6.148.859,37","3.973.327,02","5.054.436,90","9.128.146,12","258.115,33","22.279.672,68","4.550.084,53","17.926.619,59","23.703.947,45","839.175,32","20.173.186,00","4.295.759,85","2.761.310,69","12.991.066,71","3.422.109,76","2.632.393,76","6.312.572,97","4.199.650,16","4.900.744,59","11.225.244,63"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","7624","ADEQUACAO DE TRECHO RODOVIARIO - DIVISA AL/PE - DIVISA AL/SE","2.565.625,11","29.878.981,41","19.363.711,42","20.801.205,10","16.607.698,27","15.259.128,10","1.312.695,79","16.131.730,10","19.076.423,51","8.598.004,25","7.220.488,20","5.178.275,28","445.787,84","6.281.175,42","33.591.431,28","14.857.946,63","7.131.633,31","10.642.188,94","2.561.281,81","4.400.977,10","14.416.803,55","5.114.213,72","14.424.357,64","5.494.336,04","1.020.927,00","14.653.582,12","30.057.784,42"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","7626","ADEQUACAO DE TRECHO RODOVIARIO - NATAL - DIVISA RN/PB - NA B","","","","","","346.715,04","0,00","0,00","352.205,86","0,00","892.002,11","180.020,60","0,00","0,00","0,00","1.899.574,66","670.684,26","1.324.990,94","6.052.678,82","1.067.136,17","2.392.481,15","2.069.569,24","886.893,40","186.294,24","0,00","402.148,89","550.744,34"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","7630","ADEQUACAO DE TRECHO RODOVIARIO - SANTA CRUZ - MANGARATIBA -","","","454.254,48","","","1.263.266,21","263.914,18","150.571,88","1.622.855,44","3.729.795,75","2.489.136,52","1.351.049,66","1.643.929,72","1.505.616,33","279.070,72","","","40.712,07","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","7E79","CONSTRUCAO DE TRECHO RODOVIARIO - URUACU - DIVISA GO/MT - NA","49.771,31","0,00","0,00","","553.972,01","0,00","132.475,68","2.950.300,00","486.030,00","0,00","71.415,50","0,00","0,00","0,00","0,00","1.072.667,28","327.463,17","700.798,34","0,00","54.429,39","701.610,02","0,00","0,00","519.609,00","64.035,05","0,00","281.642,97"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","7F51","CONSTRUCAO DE TRECHO RODOVIARIO - DIVISA PI/BA - DIVISA BA/S","550.665,26","2.860.229,50","12.280.465,74","13.177.201,26","10.719.255,44","14.693.879,98","3.629.852,40","11.307.873,58","22.035.253,88","1.212.515,45","8.986.725,00","9.088.815,26","1.498.245,33","0,00","7.776.173,41","18.306.196,84","4.562.392,11","19.683.254,96","791.151,09","256.730,73","19.942.227,67","1.497.644,88","7.351.535,76","3.300.096,94","8.911.883,17","12.102.465,11","19.119.648,32"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","7G16","CONSTRUCAO DE TRECHO RODOVIARIO - ENTRONCAMENTO BR-040 - ENT","","","","","","","","","","","","","","","","","217.441,77","289.099,82","0,00","142.659,66","0,00","57.063,85","0,00","0,00","0,00","0,00","0,00"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","7I40","ADEQUACAO DE TRECHO RODOVIARIO - GOIANIA - JATAI - NA BR-060","","3.570,00","78.920,71","","2.188.885,87","6.084.821,40","1.407.691,43","541.370,23","10.819,22","0,00","0,00","990.072,40","5.000,00","0,00","9.667,00","156.109,03","2.378.390,52","2.792.861,46","1.064.030,00","68.222,22","1.463.218,25","0,00","690.906,54","189.306,29","0,00","0,00","212.653,30"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","7I84","CONSTRUCAO DE PONTE SOBRE O RIO MADEIRA EM PORTO VELHO - NA","","","","","","","","","13.160,00","0,00","0,00","0,00","0,00","0,00","0,00","","","741.878,30","6.362.647,58","0,00","0,00","20.629,82","0,00","0,00","0,00","0,00","0,00"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","7K18","CONSTRUCAO DE PONTE SOBRE O RIO PARANA - TRES LAGOAS (MS) -","","","","","","","","","","","","","","","","2.264.513,97","722.207,87","1.154.632,63","172.597,51","102.032,35","51.002,94","600.155,41","2.185.200,48","3.590.515,99","158.109,11","5.330.749,87","91.805,29"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","7K23","CONSTRUCAO DE TRECHO RODOVIARIO - PORTO CAMARGO - CAMPO MOUR","289.563,16","152.710,89","133.891,71","118.366,61","289.093,27","889.237,66","2.432.315,85","1.578.370,74","591.874,77","1.710.763,53","115.348,23","0,00","2.231.141,24","1.203.783,17","1.607.528,80","5.519.323,38","2.421.490,63","2.335.754,64","0,00","237.235,58","470.430,03","105.147,29","210.294,58","1.137.295,28","13.725.477,99","1.910.926,30","1.554.121,78"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","7L03","ADEQUACAO DE ANEL RODOVIARIO EM FORTALEZA - NA BR-020/CE","4.310,00","0,00","5.000,00","28.950,00","0,00","0,00","5.100,00","9.071,51","83.876,00","8.144,48","3.032,06","15.964,02","321.655,19","21.894,57","16.090,60","7.809.009,71","2.900.735,00","5.063.863,06","68.334,50","98.800,00","68.231,94","0,00","27.663,21","31.360,00","12.303,51","7.368,00","12.700,00"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","7L04","ADEQUACAO DE TRECHO RODOVIARIO - PORTO ALEGRE - PELOTAS - NA","4.521.451,67","2.909.660,33","9.716.874,90","933.305,55","2.320.552,76","1.009.010,60","1.123.308,03","4.153.288,28","3.980.188,57","2.309.066,28","3.352.833,55","360.974,43","7.182.732,10","6.105.259,36","17.384.314,11","14.296.481,57","11.963.245,17","43.728.297,88","5.072.125,42","4.007.297,53","7.806.909,39","3.527.895,71","3.675.348,75","9.284.673,42","1.990.022,70","10.064.100,47","5.164.845,27"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","7M63","ADEQUACAO DE TRECHO RODOVIARIO - KM 714 - KM 725 - NA BR-364","296.009,78","6.269.548,51","3.155.908,85","0,00","1.142.770,92","6.694,06","175.844,22","2.823.734,89","735.881,46","9.411,71","3.104.215,85","315.074,69","2.576.100,88","3.026.360,01","9.148.822,44","3.829.297,96","96.952,99","1.470.724,59","905.464,20","234.018,79","169.732,84","158.620,46","163.851,62","6.054.077,34","5.669.580,09","1.178.130,00","7.625.136,54"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","7M65","CONSTRUCAO DE TRECHO RODOVIARIO - LAGOA VERMELHA - BARRACAO","106.691,82","0,00","0,00","","","","","334.043,32","508.154,35","312.501,21","0,00","7.500,00","0,00","508.154,35","101.630,87","","","","","","","","","","","","61.000,00"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","7M66","CONSTRUCAO DE TRECHO RODOVIARIO - DIVISA RS/SC - BOM JESUS -","","","","","","","","","","","","","","","","218.738,25","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
