DATA_GERACAO;HORA_GERACAO;ANO_ELEICAO;NUM_TURNO;DESCRICAO_ELEICAO;SIGLA_UF;SIGLA_UE;CODIGO_MUNICIPIO;NOME_MUNICIPIO;NUMERO_ZONA;CODIGO_CARGO;DESCRICAO_CARGO;QTD_APTOS;QTD_SECOES;QTD_SECOES_AGREGADAS;QTD_APTOS_TOT;QTD_SECOES_TOT;QTD_COMPARECIMENTO;QTD_ABSTENCOES;QTD_VOTOS_NOMINAIS;QTD_VOTOS_BRANCOS;QTD_VOTOS_NULOS;QTD_VOTOS_LEGENDA;QTD_VOTOS_ANULADOS_APU_SEP;DATA_ULT_TOTALIZACAO;HORA_ULT_TOTALIZACAO;TRANSITO;QTD_VOTOS_ANULADOS
03/05/2018;13:13:28;2016;1;ELEIÇÃO SUPLEMENTAR ALVORADA DE MINAS;MG;40479;40479;ALVORADA DE MINAS;262;11;PREFEITO;4244;13;0;4244;13;3115;1129;2986;47;82;0;0;12/03/2017;18:35:05;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;41238;41238;BELO HORIZONTE;28;13;VEREADOR;108024;244;3;108024;244;86769;21255;63196;7623;10332;5618;0;12/12/2017;11:00:47;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;41238;41238;BELO HORIZONTE;27;13;VEREADOR;93333;213;0;93333;213;74919;18414;54568;6413;9292;4646;0;12/12/2017;11:00:47;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;54135;54135;VARGINHA;281;13;VEREADOR;98489;278;7;98489;278;81552;16937;68353;4470;3769;4960;0;11/11/2016;16:12:10;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;40541;40541;PEDRAS DE MARIA DA CRUZ;148;11;PREFEITO;8022;29;1;8022;29;6272;1750;5912;61;299;0;0;02/10/2016;19:39:41;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;41939;41939;CACHOEIRA DE MINAS;300;11;PREFEITO;9245;27;0;9245;27;7888;1357;7381;184;323;0;0;02/10/2016;19:26:36;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;40908;40908;VARGEM ALEGRE;72;11;PREFEITO;6699;19;1;6699;19;5292;1407;4923;99;270;0;0;02/10/2016;19:12:45;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;46973;46973;JACUTINGA;146;11;PREFEITO;17922;48;2;17922;48;15076;2846;14215;221;640;0;0;02/10/2016;18:35:55;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;50695;50695;ALTO JEQUITIBÁ;168;11;PREFEITO;7011;28;3;7011;28;5852;1159;4964;271;617;0;0;02/10/2016;18:33:44;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;54038;54038;UBERLÂNDIA;314;11;PREFEITO;92978;261;2;92978;261;75777;17201;68547;2144;5086;0;0;30/11/2017;13:55:20;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;42030;42030;CAJURI;282;13;VEREADOR;4042;13;1;4042;13;3599;443;2733;71;567;228;0;30/11/2017;16:34:40;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;52418;52418;SÃO GOTARDO;254;13;VEREADOR;25593;78;2;25593;78;20307;5286;17598;791;591;1327;0;02/10/2016;18:50:46;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;45756;45756;GUIDOVAL;275;11;PREFEITO;5894;24;2;5894;24;5502;392;5122;88;292;0;0;03/11/2016;16:39:22;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;41700;41700;ARICANDUVA;135;11;PREFEITO;4652;14;0;4652;14;3788;864;3497;40;251;0;0;19/10/2016;15:42:00;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;40070;40070;ACAIACA;225;13;VEREADOR;3647;13;1;3647;13;3054;593;2673;31;157;193;0;26/10/2017;18:36:37;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;52418;52418;SÃO GOTARDO;254;11;PREFEITO;25593;78;2;25593;78;20307;5286;18481;689;1137;0;0;02/10/2016;18:50:46;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;41653;41653;BORDA DA MATA;48;11;PREFEITO;13228;40;2;13228;40;11032;2196;10160;296;576;0;0;02/10/2016;18:44:17;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;53635;53635;TAPIRAÍ;21;11;PREFEITO;1676;7;1;1676;7;1632;44;1571;8;53;0;0;02/10/2016;18:51:33;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;53236;53236;SENHORA DOS REMÉDIOS;25;13;VEREADOR;7898;29;2;7898;29;7024;874;6253;78;170;523;0;02/10/2016;19:45:17;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;48895;48895;NAZARENO;328;13;VEREADOR;6308;21;0;6308;21;5359;949;4829;121;121;288;0;02/10/2016;19:27:15;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;42811;42811;CARMO DE MINAS;75;11;PREFEITO;9871;29;0;9871;29;8284;1587;7531;225;528;0;0;02/10/2016;18:08:33;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;42358;42358;CANÁPOLIS;66;13;VEREADOR;9303;26;0;9303;26;7844;1459;7312;65;103;364;0;02/10/2016;17:42:49;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;47015;47015;JANAÚBA;147;11;PREFEITO;51111;164;2;51111;164;40740;10371;36977;1218;2545;0;0;02/10/2016;19:20:12;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;42153;42153;CAMPANÁRIO;136;11;PREFEITO;3483;13;2;3483;13;2932;551;2777;22;133;0;0;02/10/2016;18:33:56;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;51152;51152;RIO POMBA;239;13;VEREADOR;14014;45;0;14014;45;11569;2445;10103;336;339;791;0;02/10/2016;17:50:17;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;48658;48658;MONTES CLAROS;317;13;VEREADOR;78731;240;13;78731;240;65405;13326;52259;2711;5804;4631;0;11/05/2017;14:16:41;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;53716;53716;TEÓFILO OTONI;269;13;VEREADOR;103282;335;11;103282;335;76575;26707;63890;2139;5333;5213;0;01/12/2016;16:24:38;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;46558;46558;ITAMBÉ DO MATO DENTRO;132;11;PREFEITO;2591;9;0;2591;9;2305;286;2152;32;121;0;0;02/10/2016;18:44:36;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;45250;45250;FORTALEZA DE MINAS;145;13;VEREADOR;3519;10;1;3519;10;2931;588;2604;64;97;166;0;02/10/2016;18:18:31;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;44016;44016;COUTO DE MAGALHÃES DE MINAS;101;13;VEREADOR;4038;12;1;4038;12;3243;795;2897;48;121;177;0;02/10/2016;19:39:16;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;52272;52272;SÃO FRANCISCO DO GLÓRIA;69;13;VEREADOR;4422;12;5;4422;12;3948;474;3531;47;132;238;0;18/10/2016;17:10:42;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;52833;52833;SÃO ROMÃO;285;11;PREFEITO;7007;22;1;7007;22;5632;1375;5294;51;287;0;0;02/10/2016;19:27:05;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;48810;48810;MUZAMBINHO;189;13;VEREADOR;17614;47;0;17614;47;14376;3238;12340;453;667;916;0;16/01/2017;11:46:41;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÃO SUPLEMENTAR IBITURUNA;MG;45993;45993;IBITURUNA;46;11;PREFEITO;2540;7;1;2540;7;2099;441;2028;22;49;0;0;04/03/2018;18:00:17;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;50490;50490;POUSO ALEGRE;227;11;PREFEITO;100087;306;5;100087;306;81335;18752;71702;3313;6320;0;0;01/12/2016;13:35:19;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;42013;42013;CAIANA;303;11;PREFEITO;4008;15;4;4008;15;3626;382;3417;56;153;0;0;02/10/2016;18:35:23;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;50970;50970;RIO CASCA;234;11;PREFEITO;11621;36;0;11621;36;9181;2440;4797;130;4254;0;0;29/11/2016;16:15:30;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;50636;50636;PRESIDENTE JUSCELINO;100;13;VEREADOR;4348;15;3;4348;15;3559;789;3222;38;83;216;0;02/10/2016;19:39:32;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;47139;47139;JEQUITIBÁ;264;13;VEREADOR;5687;20;2;5687;20;4832;855;4402;70;110;250;0;02/10/2016;20:52:07;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;43770;43770;CORDISBURGO;206;11;PREFEITO;7238;24;0;7238;24;5945;1293;5491;135;319;0;0;02/10/2016;18:52:17;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;44458;44458;DIVINÓPOLIS;103;13;VEREADOR;66799;217;2;66799;217;57824;8975;44974;3769;5385;3696;0;02/10/2016;20:09:17;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;45098;45098;SÃO GONÇALO DO RIO PRETO;101;13;VEREADOR;3033;10;3;3033;10;2521;512;2280;37;81;123;0;02/10/2016;19:51:16;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;42676;42676;CARATINGA;72;13;VEREADOR;30978;91;3;30978;91;24581;6397;21246;754;1055;1526;0;31/10/2016;14:13:19;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;52019;52019;SANTO ANTÔNIO DO GRAMA;234;13;VEREADOR;4052;12;0;4052;12;3532;520;3143;68;61;260;0;02/10/2016;18:09:02;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;48194;48194;MATO VERDE;180;13;VEREADOR;10656;33;2;10656;33;9026;1630;8135;124;212;555;0;02/10/2016;20:19:26;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;48330;48330;MESQUITA;176;13;VEREADOR;5558;20;2;5558;20;4446;1112;3864;100;207;275;0;22/11/2016;15:01:20;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;41467;41467;SANTA CRUZ DE MINAS;256;11;PREFEITO;6563;18;1;6563;18;5628;935;5138;165;325;0;0;02/10/2016;18:33:48;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;41084;41084;MONTE FORMOSO;149;13;VEREADOR;4507;14;1;4507;14;3622;885;3252;23;93;254;0;02/10/2016;19:20:13;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;53198;53198;SENHORA DE OLIVEIRA;217;11;PREFEITO;5422;16;0;5422;16;5137;285;4908;80;149;0;0;02/10/2016;20:31:27;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;47759;47759;LUZ;163;13;VEREADOR;14815;47;0;14815;47;11947;2868;10825;293;251;578;0;02/10/2016;18:08:34;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;45616;45616;GUAPÉ;122;11;PREFEITO;10685;36;4;10685;36;8807;1878;8158;236;413;0;0;20/11/2017;11:12:25;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;51454;51454;SANTA BÁRBARA DO TUGÚRIO;25;11;PREFEITO;4324;19;2;4324;19;3946;378;3743;57;146;0;0;02/10/2016;19:12:49;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;50415;50415;PONTE NOVA;224;13;VEREADOR;43215;142;11;43215;142;36171;7044;30877;1350;1329;2615;0;30/11/2016;15:30:15;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;51578;51578;SANTA MARGARIDA;2;11;PREFEITO;12439;33;2;12439;33;11064;1375;10621;123;320;0;0;02/10/2016;18:58:26;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;46914;46914;JABOTICATUBAS;143;11;PREFEITO;13737;44;3;13737;44;11757;1980;10805;270;682;0;0;02/10/2016;19:45:17;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;43737;43737;COQUEIRAL;43;11;PREFEITO;7900;22;0;7900;22;6568;1332;5040;130;1398;0;0;25/11/2016;11:09:54;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;51535;51535;SANTA JULIANA;340;13;VEREADOR;9134;25;0;9134;25;7966;1168;7147;185;160;474;0;02/10/2016;19:06:08;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;50776;50776;RAPOSOS;194;11;PREFEITO;12649;39;3;12649;39;11475;1174;10562;270;643;0;0;02/10/2016;18:50:46;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;42528;42528;VERDELÂNDIA;147;13;VEREADOR;6754;19;0;6754;19;5590;1164;5008;57;142;383;0;26/05/2017;14:09:11;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;52493;52493;SÃO JOÃO DEL REI;256;11;PREFEITO;24873;74;7;24873;74;20831;4042;18126;829;1876;0;0;06/07/2017;14:50:32;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;40525;40525;PALMÓPOLIS;9;11;PREFEITO;6461;19;0;6461;19;4886;1575;4576;42;268;0;0;02/10/2016;18:59:11;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;41963;41963;CRISÓLITA;4;11;PREFEITO;5076;15;2;5076;15;4224;852;3950;35;239;0;0;02/10/2016;18:58:23;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;41149;41149;NOVA BELÉM;169;13;VEREADOR;3296;9;7;3296;9;3104;192;2819;18;59;208;0;02/10/2016;19:13:08;N;0
03/05/2018;13:13:28;2016;2;ELEIÇÕES MUNICIPAIS 2016;MG;41238;41238;BELO HORIZONTE;26;11;PREFEITO;97396;231;3;97396;231;73688;23708;57900;3196;12592;0;0;30/10/2016;20:37:38;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;42552;42552;CAPITÓLIO;220;11;PREFEITO;7439;20;2;7439;20;6258;1181;5871;125;262;0;0;02/10/2016;19:19:48;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÃO SUPLEMENTAR GUARACIAMA;MG;42188;42188;GUARACIAMA;44;11;PREFEITO;4534;15;0;4534;15;4069;465;3962;29;78;0;0;07/05/2017;18:38:56;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;49719;49719;PEÇANHA;212;11;PREFEITO;13524;45;2;13524;45;10477;3047;9596;179;702;0;0;02/10/2016;19:33:32;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;52876;52876;SÃO SEBASTIÃO DA BELA VISTA;248;11;PREFEITO;5268;15;1;5268;15;4724;544;4467;70;187;0;0;02/10/2016;18:59:03;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;49735;49735;PEDRA AZUL;213;13;VEREADOR;19168;65;1;19168;65;13756;5412;12186;190;429;951;0;28/10/2016;12:43:11;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;53937;53937;TURMALINA;336;11;PREFEITO;14921;44;4;14921;44;12125;2796;11371;174;580;0;0;02/10/2016;18:59:55;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;40550;40550;ANDRELÂNDIA;14;11;PREFEITO;9764;37;16;9764;37;8012;1752;7553;102;357;0;0;02/10/2016;17:59:36;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;43656;43656;CONSELHEIRO LAFAIETE;87;13;VEREADOR;91788;277;18;91788;277;77943;13845;62101;4329;7668;3845;0;17/02/2017;15:29:21;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;52116;52116;SANTO HIPÓLITO;95;13;VEREADOR;2819;11;1;2819;11;2609;210;2373;27;71;138;0;28/10/2016;16:33:17;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;49778;49778;PEDRA DO INDAIÁ;249;13;VEREADOR;3530;11;4;3530;11;3369;161;3092;47;56;174;0;02/10/2016;19:51:32;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;50911;50911;RIBEIRÃO DAS NEVES;286;13;VEREADOR;100744;264;9;100744;264;82639;18105;65229;6024;6057;5329;0;25/10/2016;15:58:25;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;49352;49352;FRONTEIRA DOS VALES;4;11;PREFEITO;4448;16;1;4448;16;3585;863;3423;11;151;0;0;24/11/2016;15:44:17;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;42773;42773;CARMO DA CACHOEIRA;281;13;VEREADOR;9881;31;0;9881;31;8160;1721;7241;218;197;504;0;02/10/2016;19:27:16;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;47333;47333;JUIZ DE FORA;153;11;PREFEITO;75390;207;2;75390;207;62548;12842;51308;3690;7550;0;0;02/10/2016;20:09:18;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;43192;43192;CHALÉ;158;11;PREFEITO;5047;17;0;5047;17;4589;458;2211;68;2310;0;0;02/02/2017;14:57:37;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;44512;44512;DOM JOAQUIM;83;13;VEREADOR;3985;18;3;3985;18;3367;618;2953;53;84;277;0;06/12/2016;13:41:09;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;50377;50377;POCRANE;129;11;PREFEITO;7602;24;4;7602;24;6429;1173;5959;94;376;0;0;02/10/2016;20:03:27;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÃO SUPLEMENTAR SANTANA DA VARGEM;MG;51659;51659;SANTANA DA VARGEM;273;11;PREFEITO;5871;18;2;5871;18;4976;895;4706;102;168;0;0;11/04/2018;15:11:43;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;41238;41238;BELO HORIZONTE;26;11;PREFEITO;97396;231;3;97396;231;74758;22638;59924;4082;10752;0;0;05/12/2016;16:16:31;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;43893;43893;CORONEL MURTA;15;13;VEREADOR;7206;25;1;7206;25;5991;1215;5399;77;155;360;0;02/10/2016;19:45:16;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;41793;41793;BRUMADINHO;52;11;PREFEITO;27444;85;3;27444;85;23767;3677;21673;519;1575;0;0;21/10/2016;11:03:20;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;42498;42498;CAPIM BRANCO;174;13;VEREADOR;7823;25;1;7823;25;6831;992;6123;184;153;371;0;02/10/2016;18:58:23;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;50237;50237;PIRAPORA;218;13;VEREADOR;41109;126;3;41109;126;32489;8620;29157;678;1062;1592;0;05/12/2016;17:56:28;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;42080;42080;FRUTA DE LEITE;244;11;PREFEITO;5262;33;3;5262;33;3755;1507;3490;38;227;0;0;02/10/2016;19:06:07;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;48097;48097;MARTINHO CAMPOS;341;13;VEREADOR;11292;30;4;11292;30;9159;2133;8111;230;277;541;0;02/10/2016;18:17:44;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;43532;43532;CONCEIÇÃO DO RIO VERDE;84;13;VEREADOR;10443;35;0;10443;35;8447;1996;7378;276;231;562;0;02/10/2016;17:48:16;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;42544;42544;VEREDINHA;336;13;VEREADOR;4969;17;1;4969;17;4194;775;3848;26;124;196;0;02/10/2016;18:35:52;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;47333;47333;JUIZ DE FORA;315;13;VEREADOR;68010;202;1;68010;202;55294;12716;44238;2913;4399;3744;0;14/12/2017;16:46:11;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;49590;49590;PATOS DE MINAS;210;13;VEREADOR;51643;177;27;51643;177;40383;11260;34235;1929;1859;2360;0;02/10/2016;20:14:27;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;48879;48879;NATÉRCIA;191;11;PREFEITO;4211;19;0;4211;19;3638;573;3398;76;164;0;0;02/10/2016;18:27:08;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;53953;53953;TURVOLÂNDIA;265;13;VEREADOR;4120;14;1;4120;14;3588;532;3197;95;86;210;0;16/11/2016;16:21:15;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;40630;40630;ARAÇAÍ;206;11;PREFEITO;2807;9;0;2807;9;2467;340;1473;29;965;0;0;28/11/2016;17:30:35;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;50156;50156;PIRANGA;217;11;PREFEITO;13541;49;2;13541;49;10197;3344;8983;289;925;0;0;02/10/2016;20:36:02;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;49239;49239;OURO VERDE DE MINAS;270;13;VEREADOR;6802;24;0;6802;24;5276;1526;4590;59;281;346;0;13/11/2017;12:56:22;N;0
03/05/2018;13:13:28;2016;2;ELEIÇÕES MUNICIPAIS 2016;MG;43710;43710;CONTAGEM;93;11;PREFEITO;67340;196;4;67340;196;53218;14122;44917;1972;6329;0;0;30/10/2016;19:17:02;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;43656;43656;CONSELHEIRO LAFAIETE;87;11;PREFEITO;91788;277;18;91788;277;77943;13845;49260;5812;22871;0;0;17/02/2017;15:29:21;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;54038;54038;UBERLÂNDIA;299;13;VEREADOR;84770;247;6;84770;247;68691;16079;57429;3278;5060;2924;0;30/11/2017;13:55:20;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;51373;51373;SACRAMENTO;243;13;VEREADOR;19452;56;4;19452;56;15917;3535;14323;330;382;882;0;22/11/2016;14:05:24;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;49999;49999;PESCADOR;136;11;PREFEITO;3639;13;2;3639;13;3069;570;2926;29;114;0;0;02/10/2016;18:58:28;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;49476;49476;PARAOPEBA;206;13;VEREADOR;18878;58;1;18878;58;15922;2956;14057;449;548;868;0;02/10/2016;18:16:09;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;53490;53490;SIMÃO PEREIRA;173;11;PREFEITO;2956;9;5;2956;9;2466;490;2336;41;89;0;0;02/10/2016;18:42:59;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;46930;46930;JACINTO;144;11;PREFEITO;9137;29;2;9137;29;7369;1768;6835;72;462;0;0;22/11/2016;13:20:34;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;41777;41777;BRAZÓPOLIS;51;11;PREFEITO;13040;38;2;13040;38;10421;2619;9844;188;389;0;0;02/10/2016;18:25:02;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;48135;48135;MATEUS LEME;172;11;PREFEITO;23368;65;10;23368;65;19230;4138;12808;1417;5005;0;0;02/10/2016;20:03:26;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;47333;47333;JUIZ DE FORA;154;11;PREFEITO;60081;172;5;60081;172;49161;10920;41072;2347;5742;0;0;02/10/2016;20:09:18;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;41874;41874;BURITIZEIRO;218;11;PREFEITO;19715;64;5;19715;64;15212;4503;14126;205;881;0;0;02/10/2016;20:19:27;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;45357;45357;FREI GASPAR;136;11;PREFEITO;5317;15;7;5317;15;4382;935;4097;54;231;0;0;02/10/2016;19:20:09;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;52710;52710;SÃO JOSÉ DO MANTIMENTO;158;13;VEREADOR;2911;8;0;2911;8;2651;260;2413;13;84;141;0;02/10/2016;18:42:33;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;43133;43133;CENTRAL DE MINAS;169;13;VEREADOR;6242;19;1;6242;19;5215;1027;4817;46;68;284;0;02/10/2016;19:33:42;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;45314;45314;FRANCISCO DUMONT;44;13;VEREADOR;4644;17;1;4644;17;3915;729;3489;40;176;210;0;31/10/2016;14:56:31;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;40746;40746;SÃO JOÃO DO MANTENINHA;169;11;PREFEITO;5217;16;2;5217;16;4604;613;4390;43;171;0;0;02/10/2016;18:34:19;N;0
